mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__text__tvec__max_features,param_preprocessor__text__tvec__ngram_range,param_xgboost__colsample_bytree,param_xgboost__learning_rate,param_xgboost__max_depth,param_xgboost__min_child_weight,param_xgboost__min_split_loss,param_xgboost__objective,param_xgboost__reg_alpha,param_xgboost__reg_lambda,param_xgboost__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
7.741601288318634,0.10775086773315916,0.6525337100028992,0.041023175906453775,2500,"(1, 2)",0.8,0.2831924234505375,5,1,0.1,reg:tweedie,6,9,0.7490825933229465,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.2831924234505375, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 9, 'xgboost__subsample': 0.7490825933229465}",0.2731636826638203,0.34855455885075337,0.5027098622350382,0.28328899886441683,0.3519292756535072,0.09173559865187195,45
10.326507866382599,0.07477820426857766,0.6830805540084839,0.04559242714681234,5000,"(1, 2)",1,0.23826184996622493,5,0,0.05,reg:tweedie,4,10,0.7017414331061985,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.23826184996622493, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 10, 'xgboost__subsample': 0.7017414331061985}",0.27877074002756064,0.364218944443528,0.26802784564908777,0.3161708756854371,0.3067971014514034,0.03766187669954887,89
8.521213948726654,0.09051679666126261,0.9324952960014343,0.06163631046243534,7500,"(1, 3)",1,0.30973662898977805,2,1,0.1,reg:squarederror,6,5,0.8086318560486461,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.30973662898977805, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 5, 'xgboost__subsample': 0.8086318560486461}",0.3405311947350723,0.2897788055025483,0.43307526091696713,0.3896766559180789,0.36326547926816666,0.05359126510041581,26
7.23533833026886,0.04247092236243686,0.646308422088623,0.013368752347737012,5000,"(1, 2)",0.9,0.25849939731292576,3,2,0.1,reg:squarederror,1,3,0.7737231534495558,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.25849939731292576, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 3, 'xgboost__subsample': 0.7737231534495558}",0.3438761260101306,0.29045253881211286,0.4720243816858314,0.3374507012975215,0.3609509369513991,0.06736309173027567,30
8.651336789131165,0.10164455344186736,0.8191372752189636,0.02605099573090265,2500,"(1, 3)",0.9,0.2680754311692404,4,0,0,reg:squarederror,3,9,0.9632938125807472,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.2680754311692404, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 9, 'xgboost__subsample': 0.9632938125807472}",0.34813143787303336,0.35453112757326,0.5069675237360852,0.331337097625387,0.38524179670194136,0.07078699233486763,8
4.6006680727005005,0.046876567909447005,0.4320526123046875,0.009345307819599928,5000,"(1, 1)",0.8,0.39166542938076954,2,1,0,reg:tweedie,10,10,0.6200728093890966,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.39166542938076954, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 10, 'xgboost__reg_lambda': 10, 'xgboost__subsample': 0.6200728093890966}",0.2834246303806712,0.31551902939352927,0.3064237066418629,0.2616509538247317,0.2917545800601988,0.020949634250825723,96
11.270865082740784,0.14148328214456307,0.934772789478302,0.05279282443848092,7500,"(1, 3)",0.8,0.22133514429924728,5,2,0.05,reg:tweedie,7,3,0.5909400421995724,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.22133514429924728, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 3, 'xgboost__subsample': 0.5909400421995724}",0.3196638708849854,0.36004627881037254,0.4648767276480258,0.30711765215454556,0.3629261323744823,0.062025049711437685,28
10.153900861740112,0.03974406156896624,0.831989586353302,0.043885621555623686,2500,"(1, 3)",1,0.2368568315975822,5,1,0,reg:tweedie,2,2,0.9108953184222246,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.2368568315975822, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 2, 'xgboost__subsample': 0.9108953184222246}",0.29870946618311467,0.3263178905588694,0.513779976518282,0.3002910562926564,0.3597745973882306,0.08958829435705257,32
6.574998259544373,0.07244293022408048,0.6755703091621399,0.031466266141958105,5000,"(1, 2)",0.8,0.10816486624813104,3,0,0,reg:squarederror,9,1,0.5643741991498219,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.10816486624813104, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 9, 'xgboost__reg_lambda': 1, 'xgboost__subsample': 0.5643741991498219}",0.34697266885097766,0.2767571673829504,0.3879208682708596,0.2848058425594633,0.32411413676606277,0.04577563767165876,73
5.015246391296387,0.05355334177502669,0.440229594707489,0.023352549864561437,5000,"(1, 1)",1,0.1100928313055023,2,0,0.05,reg:squarederror,7,10,0.9604362002659066,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.1100928313055023, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 10, 'xgboost__subsample': 0.9604362002659066}",0.30679427789906055,0.3588028256798892,0.45948939362191465,0.2979465436934077,0.35575826022356805,0.0642438392924989,39
6.529244601726532,0.09288085226121508,0.4199579954147339,0.012910199147203939,2500,"(1, 1)",0.9,0.34863874372398396,5,0,0.1,reg:squarederror,3,7,0.7422614925955107,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.34863874372398396, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 7, 'xgboost__subsample': 0.7422614925955107}",0.3321455976529927,0.38990696981687845,0.5041050402281517,0.2790709013193682,0.37630712725434773,0.08354996500447404,18
7.50245076417923,0.060182457132906715,0.8343655467033386,0.013755014922224841,5000,"(1, 3)",0.9,0.22200833815481294,2,1,0.05,reg:squarederror,7,2,0.8566747929422762,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.22200833815481294, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 2, 'xgboost__subsample': 0.8566747929422762}",0.3578402040391928,0.21853241769992304,0.41082951109947086,0.3362289732192365,0.3308577765144558,0.07030178823209043,68
12.345188975334167,0.01951257244100942,0.9244937896728516,0.07061434618571255,7500,"(1, 3)",0.9,0.30793091905197967,5,4,0.05,reg:tweedie,5,2,0.6985819162520412,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.30793091905197967, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 2, 'xgboost__subsample': 0.6985819162520412}",0.2817653776983041,0.3332337526672372,0.4257649799880303,0.3268220482970563,0.341896539662657,0.05232579691283623,60
7.819111883640289,0.09879870649041948,0.8480566143989563,0.03711288391716916,2500,"(1, 3)",0.8,0.14698129071396107,4,0,0,reg:squarederror,5,9,0.7676677820077618,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.14698129071396107, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 9, 'xgboost__subsample': 0.7676677820077618}",0.3343625429076983,0.2825946713609435,0.5097951064482739,0.3313622937330637,0.36452865361249487,0.0863503350164218,25
5.948829650878906,0.031370997255171076,0.42084383964538574,0.00891776992601891,2500,"(1, 1)",0.8,0.25958498119891416,5,1,0.1,reg:squarederror,1,3,0.768553270909274,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.25958498119891416, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 3, 'xgboost__subsample': 0.768553270909274}",0.355128532477341,0.3541062212725016,0.5204995287017167,0.28524823015154976,0.3787456281507772,0.08660369410913288,15
8.52963262796402,0.07413087970439963,0.8302947282791138,0.0068550401842911,5000,"(1, 3)",0.8,0.251034078661165,3,0,0,reg:tweedie,3,9,0.8037776111467865,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.251034078661165, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 9, 'xgboost__subsample': 0.8037776111467865}",0.3120519261939205,0.37298219064404947,0.2698106967137711,0.3207743458743003,0.3189047898565104,0.0366914575804975,81
8.140231132507324,0.043485464594264174,0.8793825507164001,0.05255838812683339,7500,"(1, 3)",0.8,0.18595808191147756,2,0,0,reg:tweedie,4,5,0.6826784098370289,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.18595808191147756, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 5, 'xgboost__subsample': 0.6826784098370289}",0.2774693794107429,0.34704591645188065,0.35225627319337627,0.3161340369639971,0.32322640150499926,0.02980817609425755,75
10.143555879592896,0.11447342334330261,0.8508632779121399,0.041686223800943174,5000,"(1, 3)",0.9,0.17392158217908,4,0,0.1,reg:squarederror,2,7,0.8484807311832108,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.17392158217908, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 7, 'xgboost__subsample': 0.8484807311832108}",0.37141737731153646,0.31085301664859966,0.47781717589862216,0.35908606695310785,0.37979340920296656,0.06095159656656576,14
9.798750877380371,0.08221894615468611,0.676565408706665,0.044276785223963014,7500,"(1, 2)",0.9,0.25440602551630037,4,3,0.1,reg:tweedie,5,0,0.7453743896293923,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.25440602551630037, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 0, 'xgboost__subsample': 0.7453743896293923}",0.3061403816058187,0.33788016536560095,0.4358175031398205,0.3023024893434675,0.34553513486367693,0.05392242762174498,52
10.290505230426788,0.09274150856967178,0.8905234932899475,0.044303622992267616,5000,"(1, 3)",0.9,0.37146636996976057,4,2,0.05,reg:squarederror,4,5,0.9839970332521171,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.37146636996976057, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 5, 'xgboost__subsample': 0.9839970332521171}",0.32564608497793135,0.3116039443420169,0.47061467593294604,0.38136211723350155,0.37230670562159895,0.0624669837834673,21
5.39952552318573,0.03144965968162833,0.4524105191230774,0.009538685681836544,7500,"(1, 1)",0.8,0.241029912033968,2,1,0.05,reg:tweedie,5,4,0.7530519781796735,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.241029912033968, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 4, 'xgboost__subsample': 0.7530519781796735}",0.27185529519534246,0.3459591328014947,0.43392529447565054,0.2964778803246022,0.33705440069927245,0.06196902790724431,64
7.1151294112205505,0.02669911999613259,0.44865095615386963,0.020114946123753606,7500,"(1, 1)",1,0.2596709310627966,3,1,0.05,reg:squarederror,6,9,0.9949801161949726,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.2596709310627966, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 9, 'xgboost__subsample': 0.9949801161949726}",0.3132408445325692,0.3864080727986384,0.48538890265693135,0.34151983810327635,0.3816394145228539,0.06533498522735826,11
4.925543189048767,0.0457662266078229,0.632211446762085,0.038106896951315014,2500,"(1, 2)",0.8,0.13571877048597086,2,0,0,reg:squarederror,7,5,0.7059204570736343,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.13571877048597086, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 0, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 5, 'xgboost__subsample': 0.7059204570736343}",0.3230637210100279,0.26434202946073626,0.4649174541184016,0.31812723513098484,0.3426126099300376,0.07427390409154203,58
11.214044153690338,0.03147664532611798,0.8858396410942078,0.05778664960346602,5000,"(1, 3)",0.8,0.34233396774124025,5,3,0.05,reg:tweedie,4,7,0.9954647382286953,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.34233396774124025, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 7, 'xgboost__subsample': 0.9954647382286953}",0.3225196543932961,0.3479630346245569,0.45700809019431543,0.2728497521449431,0.3500851328392779,0.06738356947976043,49
12.119214594364166,0.06386338206018602,0.864468514919281,0.0639010946028443,5000,"(1, 3)",1,0.3703370194838078,5,3,0,reg:tweedie,10,8,0.8752509623826568,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.3703370194838078, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 10, 'xgboost__reg_lambda': 8, 'xgboost__subsample': 0.8752509623826568}",0.3026474574117478,0.3297390180870209,0.50057606072808,0.26357331082589774,0.3491339617631866,0.09054348852170865,50
10.146118581295013,0.25568341435537,0.8645215034484863,0.049738156863900054,5000,"(1, 3)",0.8,0.14805248018956924,4,2,0.05,reg:tweedie,3,8,0.9386002704065541,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.14805248018956924, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 8, 'xgboost__subsample': 0.9386002704065541}",0.3002302408176306,0.35848141755093077,0.4544143474191249,0.318247984109839,0.35784349747438127,0.05961004114717696,35
8.376432657241821,0.10288989398512009,0.6396439075469971,0.032890406924259534,2500,"(1, 2)",1,0.29638796844542614,5,2,0,reg:tweedie,0,6,0.7193723376941695,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.29638796844542614, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 2, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 6, 'xgboost__subsample': 0.7193723376941695}",0.2960464300630772,0.3412928624078211,0.4394601796821592,0.28517260201007366,0.34049301854078273,0.06089126876456196,62
5.298104107379913,0.06556335877495766,0.4141247868537903,0.01125429363637633,2500,"(1, 1)",0.8,0.36013948920843675,4,1,0.05,reg:squarederror,7,7,0.812118997956996,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.36013948920843675, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 7, 'xgboost__subsample': 0.812118997956996}",0.3480518337942159,0.334813656158911,0.5045608180544544,0.33646405387104694,0.38097259046965704,0.07153580093996441,12
9.796180188655853,0.04591365922877729,0.6492441296577454,0.011939009136975822,7500,"(1, 2)",0.9,0.18661815451979624,4,1,0.1,reg:squarederror,0,3,0.8707304555695228,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.18661815451979624, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 3, 'xgboost__subsample': 0.8707304555695228}",0.34986654789949145,0.37255066581393614,0.4750996657399782,0.3416611144613354,0.3847944984786853,0.053351160298683406,9
5.378072082996368,0.03025152370341653,0.4546341896057129,0.02634055141531833,7500,"(1, 1)",0.9,0.3088414549788708,2,4,0.1,reg:squarederror,0,3,0.7849448424356582,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.3088414549788708, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 4, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 3, 'xgboost__subsample': 0.7849448424356582}",0.3319857143131414,0.31500582251468845,0.47171969802457925,0.34216770449924705,0.36521973483791403,0.062248645311648074,24
5.798441469669342,0.048300834280022645,0.4491540193557739,0.02051373513941725,5000,"(1, 1)",1,0.3095721429549835,3,4,0.1,reg:squarederror,3,7,0.8019789360362563,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.3095721429549835, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 4, 'xgboost__min_split_loss': 0.1, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 7, 'xgboost__subsample': 0.8019789360362563}",0.33599833394309686,0.3638987110961863,0.5059909327737793,0.35539455770638384,0.3903206338798616,0.06754346585179456,4
8.622232139110565,0.029300007131051433,0.4477349519729614,0.01222390394650335,7500,"(1, 1)",0.8,0.22868118874807972,5,3,0,reg:tweedie,10,2,0.84697422223355,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__learning_rate': 0.22868118874807972, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 3, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 10, 'xgboost__reg_lambda': 2, 'xgboost__subsample': 0.84697422223355}",0.31575243575484524,0.38036464573420337,0.49523473191072187,0.33163286526700664,0.3807461696666943,0.07025681205775754,13
10.268096506595612,0.11176186032231072,0.8838896155357361,0.05769120813729058,5000,"(1, 3)",1,0.19007086654575045,4,1,0.05,reg:tweedie,7,6,0.7310029018220663,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__learning_rate': 0.19007086654575045, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0.05, 'xgboost__objective': 'reg:tweedie', 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 6, 'xgboost__subsample': 0.7310029018220663}",0.284782190416241,0.3867293740373958,0.46588907753100217,0.2960205085047233,0.3583552876223406,0.07359896410981188,33
9.029009103775024,0.06279702130438072,0.850811779499054,0.05833496469051953,5000,"(1, 3)",0.9,0.257412029533833,3,1,0,reg:squarederror,7,10,0.9660591412418063,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__learning_rate': 0.257412029533833, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 1, 'xgboost__min_split_loss': 0, 'xgboost__objective': 'reg:squarederror', 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 10, 'xgboost__subsample': 0.9660591412418063}",0.35917573893074195,0.2968410330242658,0.4941344706094114,0.3846557077512226,0.38370173757891046,0.0713137525115156,10
