mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.9752682447433472,0.03346893091640554,0.02243983745574951,0.0004987720236266416,1,0,0.7965429868602328,4,2,7,4,3,0.7229163764267956,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.7965429868602328, 'max_depth': 4, 'min_child_weight': 2, 'reg_alpha': 7, 'reg_lambda': 4, 'scale_pos_weight': 3, 'subsample': 0.7229163764267956}",0.52112276722427,0.5266723116003387,0.5241497570734496,0.5226560273582217,0.5236502158140699,0.002046888582155215,22
1.1657764315605164,0.008868933815778704,0.02418571710586548,0.0008273169419658322,1,0,0.05808361216819946,5,4,3,7,3,0.5102922471479012,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.05808361216819946, 'max_depth': 5, 'min_child_weight': 4, 'reg_alpha': 3, 'reg_lambda': 7, 'scale_pos_weight': 3, 'subsample': 0.5102922471479012}",0.5170278637770898,0.5279755849440488,0.5275944019012411,0.5233350812794966,0.523983232975469,0.004409554301690812,19
0.7247294783592224,0.010091497868280059,0.020445525646209717,0.0004982354324647064,0.9,0,0.7219987722668247,3,1,4,0,2.5,0.762378215816119,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.7219987722668247, 'max_depth': 3, 'min_child_weight': 1, 'reg_alpha': 4, 'reg_lambda': 0, 'scale_pos_weight': 2.5, 'subsample': 0.762378215816119}",0.508566275924256,0.5194647201946472,0.5103708359522312,0.521186440677966,0.5148970681872751,0.005499667265166222,58
0.8744117021560669,0.004802315921860626,0.022190392017364502,0.0004320525676972448,0.8,0,0.2912291401980419,4,1,2,6,2,0.5232252063599989,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2912291401980419, 'max_depth': 4, 'min_child_weight': 1, 'reg_alpha': 2, 'reg_lambda': 6, 'scale_pos_weight': 2, 'subsample': 0.5232252063599989}",0.506198347107438,0.51879958606416,0.5030719190458981,0.5097765363128492,0.5094615971325864,0.005890119072471942,71
0.5730936527252197,0.008443078496994974,0.019448459148406982,0.0004989506594240954,1,0,0.6803075385877797,2,1,3,8,2.5,0.9041986740582306,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.6803075385877797, 'max_depth': 2, 'min_child_weight': 1, 'reg_alpha': 3, 'reg_lambda': 8, 'scale_pos_weight': 2.5, 'subsample': 0.9041986740582306}",0.5083946980854197,0.5241460541813899,0.521244763614602,0.5126506024096386,0.5166090295727626,0.006352974843477546,48
0.7291885018348694,0.0037466330734230724,0.020445406436920166,0.000498473907962352,0.8,0,0.015966252220214194,3,3,6,7,3,0.5866823267538861,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.015966252220214194, 'max_depth': 3, 'min_child_weight': 3, 'reg_alpha': 6, 'reg_lambda': 7, 'scale_pos_weight': 3, 'subsample': 0.5866823267538861}",0.49275362318840576,0.4966681474900045,0.5026297736107935,0.5076923076923077,0.4999359629953779,0.00569390292262899,89
0.9334402680397034,0.004376785381005031,0.02368682622909546,0.000827173363821803,0.8,0,0.2587799816000169,5,3,1,5,2.5,0.7733551396716398,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2587799816000169, 'max_depth': 5, 'min_child_weight': 3, 'reg_alpha': 1, 'reg_lambda': 5, 'scale_pos_weight': 2.5, 'subsample': 0.7733551396716398}",0.5225225225225224,0.5313267813267812,0.5301280049953169,0.5335403726708073,0.529379420378857,0.004143765370336306,6
0.6604836583137512,0.002378458274430977,0.020445287227630615,0.0004982355465541682,0.9,0,0.03131329245555858,3,1,1,9,2.5,0.9633294328968971,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.03131329245555858, 'max_depth': 3, 'min_child_weight': 1, 'reg_alpha': 1, 'reg_lambda': 9, 'scale_pos_weight': 2.5, 'subsample': 0.9633294328968971}",0.49189650270116575,0.507918226317305,0.501354198013843,0.49701314217443254,0.49954551730168656,0.005879921987638527,90
1.1347149014472961,0.02214833558475878,0.024684607982635498,0.0004317769148208069,1,0,0.9218742350231168,5,3,8,7,2,0.6943386448447411,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.9218742350231168, 'max_depth': 5, 'min_child_weight': 3, 'reg_alpha': 8, 'reg_lambda': 7, 'scale_pos_weight': 2, 'subsample': 0.6943386448447411}",0.5094274940006857,0.5107266435986159,0.49411764705882355,0.5005250262513127,0.5036992027273595,0.006783801505082001,82
0.9464845061302185,0.0026840603393131304,0.023936152458190918,0.0007052854083167405,0.9,0,0.5396921323890798,5,1,8,8,2,0.9010984903770198,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.5396921323890798, 'max_depth': 5, 'min_child_weight': 1, 'reg_alpha': 8, 'reg_lambda': 8, 'scale_pos_weight': 2, 'subsample': 0.9010984903770198}",0.5228940929744844,0.521067415730337,0.5196396396396397,0.5213644524236983,0.5212414001920398,0.0011556862404000362,30
0.5256098508834839,0.0012882185674542256,0.019199013710021973,0.0004321558387597088,0.8,0,0.01563640674119393,2,0,7,7,3,0.9077307142274171,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01563640674119393, 'max_depth': 2, 'min_child_weight': 0, 'reg_alpha': 7, 'reg_lambda': 7, 'scale_pos_weight': 3, 'subsample': 0.9077307142274171}",0.4886007111482953,0.48999574286930603,0.5028184892897408,0.5005297732570461,0.49548617914109705,0.006260095319898013,95
0.8525095582008362,0.0067909518139134505,0.024393200874328613,0.003959375926183198,0.8,0,0.71134195274865,4,0,10,4,2.5,0.6792328642721364,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.71134195274865, 'max_depth': 4, 'min_child_weight': 0, 'reg_alpha': 10, 'reg_lambda': 4, 'scale_pos_weight': 2.5, 'subsample': 0.6792328642721364}",0.5203400121432908,0.5268620268620268,0.5124688279301747,0.521819299323909,0.5203725415648504,0.005164210366016535,34
0.5716955661773682,0.002543564937706182,0.0183677077293396,0.0016346567418211078,0.8,0,0.9149596755437808,2,3,1,0,3,0.6554911608578311,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.9149596755437808, 'max_depth': 2, 'min_child_weight': 3, 'reg_alpha': 1, 'reg_lambda': 0, 'scale_pos_weight': 3, 'subsample': 0.6554911608578311}",0.511250654107797,0.5175300889586604,0.5163616195230173,0.5196518069111054,0.516198542375145,0.0030905600108115873,51
1.0213319063186646,0.009338908534531367,0.024435102939605713,0.0008638634786281128,0.8,0,0.7296061783380641,5,2,2,0,3,0.5597971229691509,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.7296061783380641, 'max_depth': 5, 'min_child_weight': 2, 'reg_alpha': 2, 'reg_lambda': 0, 'scale_pos_weight': 3, 'subsample': 0.5597971229691509}",0.5059880239520957,0.5061395627433364,0.5088317322590642,0.4995475113122171,0.5051267075666784,0.0034140291570831267,79
0.578840434551239,0.0008196750023655442,0.01944863796234131,0.0004985333201646868,0.9,0,0.8489138242660839,2,1,6,6,3,0.7613664146909971,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.8489138242660839, 'max_depth': 2, 'min_child_weight': 1, 'reg_alpha': 6, 'reg_lambda': 6, 'scale_pos_weight': 3, 'subsample': 0.7613664146909971}",0.515016975711674,0.5241307732226258,0.5250944414463032,0.5149700598802396,0.5198030625652106,0.004821626082560499,37
1.1212669610977173,0.00906610227045566,0.023936152458190918,2.0647654623614278e-07,1,0,0.11089082081183133,5,4,2,6,2,0.6571779905381634,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.11089082081183133, 'max_depth': 5, 'min_child_weight': 4, 'reg_alpha': 2, 'reg_lambda': 6, 'scale_pos_weight': 2, 'subsample': 0.6571779905381634}",0.5092431112661319,0.5246132208157525,0.506347479143997,0.514265335235378,0.5136172866153148,0.006951871090033023,61
0.9321722984313965,0.0029083531831313927,0.024764597415924072,0.0037618884791679103,0.9,0,0.1393314544058757,4,4,10,3,2,0.5384899549143964,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1393314544058757, 'max_depth': 4, 'min_child_weight': 4, 'reg_alpha': 10, 'reg_lambda': 3, 'scale_pos_weight': 2, 'subsample': 0.5384899549143964}",0.49410131852879946,0.5210024708789269,0.4948830409356725,0.5013908205841445,0.5028444127318858,0.010858788409911169,86
1.0032981634140015,0.010831285836761375,0.024213731288909912,0.00593484083493833,1,0,0.6947849330397046,5,1,9,8,2,0.9357302950938589,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.6947849330397046, 'max_depth': 5, 'min_child_weight': 1, 'reg_alpha': 9, 'reg_lambda': 8, 'scale_pos_weight': 2, 'subsample': 0.9357302950938589}",0.5165794066317627,0.5200139227288548,0.513715710723192,0.5082084225553176,0.5146293656597818,0.004326066062730366,59
0.9575722813606262,0.05493230066366879,0.02443486452102661,0.0004990697262977069,0.9,0,0.8832802589188683,5,1,6,8,3,0.9534142207728771,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.8832802589188683, 'max_depth': 5, 'min_child_weight': 1, 'reg_alpha': 6, 'reg_lambda': 8, 'scale_pos_weight': 3, 'subsample': 0.9534142207728771}",0.5297425273749631,0.5231412361899074,0.5241959723474602,0.5188059701492538,0.5239714265153961,0.0038963823416422877,20
0.7280524969100952,0.003526359396431153,0.020694971084594727,0.00043181149212433503,0.8,0,0.22793516254194168,3,0,3,8,3,0.5034760652655954,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.22793516254194168, 'max_depth': 3, 'min_child_weight': 0, 'reg_alpha': 3, 'reg_lambda': 8, 'scale_pos_weight': 3, 'subsample': 0.5034760652655954}",0.5166666666666666,0.5277415993748372,0.5219251336898395,0.5147944488085887,0.520281962134983,0.0050380890310586365,36
0.6371718049049377,0.0005455682228531924,0.019947469234466553,1.97686242482388e-07,1,0,0.417411003148779,2,0,2,9,3,0.5841455210864652,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.417411003148779, 'max_depth': 2, 'min_child_weight': 0, 'reg_alpha': 2, 'reg_lambda': 9, 'scale_pos_weight': 3, 'subsample': 0.5841455210864652}",0.5193937837143592,0.5216741405082213,0.5229139072847683,0.5133247089262614,0.5193266351084025,0.00368805267385986,38
0.66995769739151,0.021522344293254548,0.020695269107818604,0.0004319834242428285,0.8,0,0.4038361710580408,3,0,9,3,2.5,0.8481521364198942,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.4038361710580408, 'max_depth': 3, 'min_child_weight': 0, 'reg_alpha': 9, 'reg_lambda': 3, 'scale_pos_weight': 2.5, 'subsample': 0.8481521364198942}",0.5148809523809523,0.5233532934131737,0.5345143555284058,0.5163811241358582,0.5222824313645975,0.007752000264924349,25
0.6088719964027405,0.011250146589231088,0.019697248935699463,0.00043170808931239103,1,0,0.30087830981676966,2,0,10,0,2.5,0.7513395116144308,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.30087830981676966, 'max_depth': 2, 'min_child_weight': 0, 'reg_alpha': 10, 'reg_lambda': 0, 'scale_pos_weight': 2.5, 'subsample': 0.7513395116144308}",0.5110031437553587,0.5287958115183247,0.5147014246741436,0.5110132158590308,0.5163783989517144,0.007326031251998099,49
1.0920788645744324,0.0031538681579861027,0.02443462610244751,0.0008638635608798481,0.9,0,0.033050732900548385,5,0,0,2,2.5,0.5724474360456115,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.033050732900548385, 'max_depth': 5, 'min_child_weight': 0, 'reg_alpha': 0, 'reg_lambda': 2, 'scale_pos_weight': 2.5, 'subsample': 0.5724474360456115}",0.5094773118897186,0.5285631852279284,0.5311455484655121,0.5212957408518296,0.5226204466087472,0.008403724465215869,24
1.0853620171546936,0.005043490948739605,0.024435341358184814,0.0004989505739796391,0.9,0,0.9856504541106007,5,3,6,10,3,0.621079969138713,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.9856504541106007, 'max_depth': 5, 'min_child_weight': 3, 'reg_alpha': 6, 'reg_lambda': 10, 'scale_pos_weight': 3, 'subsample': 0.621079969138713}",0.5132008306140611,0.5157863676600768,0.5259082787373437,0.5189156985403635,0.5184527938879613,0.004756350547313905,41
0.9495272040367126,0.023512567879077614,0.02368682622909546,0.0004317769477332987,0.9,0,0.3677831327192532,5,1,5,5,3,0.908215936609692,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.3677831327192532, 'max_depth': 5, 'min_child_weight': 1, 'reg_alpha': 5, 'reg_lambda': 5, 'scale_pos_weight': 3, 'subsample': 0.908215936609692}",0.5255263916931064,0.5358769931662869,0.5433025404157044,0.532871972318339,0.5343944743983592,0.006374017679562598,1
0.8661984205245972,0.009061905468511152,0.021941542625427246,5.196212462831347e-07,0.8,0,0.15071754396542947,4,4,2,3,3,0.6101205237827741,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15071754396542947, 'max_depth': 4, 'min_child_weight': 4, 'reg_alpha': 2, 'reg_lambda': 3, 'scale_pos_weight': 3, 'subsample': 0.6101205237827741}",0.5240473061760841,0.5288994457640539,0.5315487571701721,0.5234647358541163,0.5269900612411067,0.0033732471109830897,13
0.8304063081741333,0.0032578983029685413,0.022191345691680908,0.0004320525676972448,0.9,0,0.512093058299281,4,3,6,3,2,0.845468869051233,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.512093058299281, 'max_depth': 4, 'min_child_weight': 3, 'reg_alpha': 6, 'reg_lambda': 3, 'scale_pos_weight': 2, 'subsample': 0.845468869051233}",0.5015806111696522,0.5126780131990274,0.49604601006470167,0.5099009900990099,0.5050514061330978,0.006611111404436521,80
0.5575084090232849,0.004231403104403795,0.019697487354278564,0.00043143284217665517,1,0,0.9367299887367345,2,2,8,8,2.5,0.9623468091392814,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.9367299887367345, 'max_depth': 2, 'min_child_weight': 2, 'reg_alpha': 8, 'reg_lambda': 8, 'scale_pos_weight': 2.5, 'subsample': 0.9623468091392814}",0.5115864527629234,0.5270029673590504,0.5124423963133641,0.5213776722090262,0.5181023721610909,0.006411722028484459,44
0.9206172823905945,0.00433577333457275,0.02194148302078247,0.0007050326506993286,0.9,0,0.6957843993450822,4,3,9,8,2,0.6209261454502258,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.6957843993450822, 'max_depth': 4, 'min_child_weight': 3, 'reg_alpha': 9, 'reg_lambda': 8, 'scale_pos_weight': 2, 'subsample': 0.6209261454502258}",0.5090529247910864,0.5137105171815343,0.5049857549857549,0.5031358885017423,0.5077212713650294,0.004066729403398278,75
0.5919680595397949,0.010500017023515905,0.02193993330001831,0.005731168779449521,0.9,0,0.8972157579533268,2,2,6,8,2,0.6746047873063304,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.8972157579533268, 'max_depth': 2, 'min_child_weight': 2, 'reg_alpha': 6, 'reg_lambda': 8, 'scale_pos_weight': 2, 'subsample': 0.6746047873063304}",0.49079754601226994,0.5162381596752368,0.49134199134199136,0.49947753396029265,0.4994638077474477,0.01027675855015562,91
0.6934257745742798,0.009755162614114243,0.02044600248336792,0.0004987123549104776,1,0,0.8563242918780924,3,0,7,3,3,0.9678174971104738,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.8563242918780924, 'max_depth': 3, 'min_child_weight': 0, 'reg_alpha': 7, 'reg_lambda': 3, 'scale_pos_weight': 3, 'subsample': 0.9678174971104738}",0.5118615685180017,0.5292494481236203,0.5278559369724255,0.5188308038223721,0.5219494393591049,0.007065194047864441,27
0.7713252902030945,0.0017780168070978656,0.020695090293884277,0.00043188028470191704,0.9,0,0.6689882547142286,3,2,8,2,2,0.5025307919231093,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.6689882547142286, 'max_depth': 3, 'min_child_weight': 2, 'reg_alpha': 8, 'reg_lambda': 2, 'scale_pos_weight': 2, 'subsample': 0.5025307919231093}",0.5008380824673148,0.5110957004160888,0.49698260560880364,0.5013850415512465,0.5025753575108634,0.005203606771299902,87
0.7791657447814941,0.0064391547445377525,0.020445287227630615,0.0004983545276425954,0.9,0,0.5487337893665861,3,2,8,3,2,0.5090376818077604,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.5487337893665861, 'max_depth': 3, 'min_child_weight': 2, 'reg_alpha': 8, 'reg_lambda': 3, 'scale_pos_weight': 2, 'subsample': 0.5090376818077604}",0.5038320559813395,0.5162615542622389,0.5010691375623664,0.4961618981158408,0.5043311614804464,0.007415541824261683,81
1.038365364074707,0.01115956370622803,0.024185478687286377,0.000826957503068146,0.9,0,0.3253996981592677,5,2,0,0,3,0.6838579015297168,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.3253996981592677, 'max_depth': 5, 'min_child_weight': 2, 'reg_alpha': 0, 'reg_lambda': 0, 'scale_pos_weight': 3, 'subsample': 0.6838579015297168}",0.5150189559638378,0.5255102040816327,0.5258774538964901,0.518583042973287,0.5212474142288119,0.0046233432491914654,29
0.7653297185897827,0.0017769126247532483,0.02069491147994995,0.0004315019091884788,1,0,0.25046181860558414,3,4,2,5,3,0.7171971827552144,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.25046181860558414, 'max_depth': 3, 'min_child_weight': 4, 'reg_alpha': 2, 'reg_lambda': 5, 'scale_pos_weight': 3, 'subsample': 0.7171971827552144}",0.5171421093954461,0.5363186670137985,0.5301851354977193,0.5208388638173613,0.5261211939310813,0.007566885899400508,16
0.8982363343238831,0.006233329630310607,0.02667897939682007,0.003621746535432201,0.8,0,0.5026370931051921,5,0,4,2,3,0.8842770071531545,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.5026370931051921, 'max_depth': 5, 'min_child_weight': 0, 'reg_alpha': 4, 'reg_lambda': 2, 'scale_pos_weight': 3, 'subsample': 0.8842770071531545}",0.5278766310794781,0.5278182347800757,0.5384387058474325,0.5287833827893176,0.530729238624076,0.00446748119696525,4
0.6515069007873535,0.003481476314124642,0.02119392156600952,0.0010870613262839084,0.8,0,0.994550510797341,3,4,4,5,3,0.873859386948707,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.994550510797341, 'max_depth': 3, 'min_child_weight': 4, 'reg_alpha': 4, 'reg_lambda': 5, 'scale_pos_weight': 3, 'subsample': 0.873859386948707}",0.5195887746596277,0.5210130809908154,0.52171444791371,0.5191560244308717,0.5203680819987562,0.0010374401613337083,35
0.5763349533081055,0.0020645206423714614,0.020196259021759033,0.0004321900322765454,0.8,0,0.9283185625877254,2,4,2,0,3,0.652848509643591,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.9283185625877254, 'max_depth': 2, 'min_child_weight': 4, 'reg_alpha': 2, 'reg_lambda': 0, 'scale_pos_weight': 3, 'subsample': 0.652848509643591}",0.5039619651347068,0.5207313932526397,0.5170253336965405,0.5083829096809086,0.5125254004411989,0.006672337882472553,63
0.8404472470283508,0.004143069825916768,0.02061021327972412,0.002910180859075373,1,0,0.2684748568901568,4,1,8,9,3,0.9221065703631557,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.2684748568901568, 'max_depth': 4, 'min_child_weight': 1, 'reg_alpha': 8, 'reg_lambda': 9, 'scale_pos_weight': 3, 'subsample': 0.9221065703631557}",0.5179048637092464,0.53728949478749,0.5362600722422896,0.5216444323441328,0.5282747157707897,0.008609974575934584,10
1.1494417786598206,0.009535210562842499,0.02468430995941162,0.00043215570722515017,1,0,0.570061170089365,5,1,5,6,2.5,0.6270818245348694,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.570061170089365, 'max_depth': 5, 'min_child_weight': 1, 'reg_alpha': 5, 'reg_lambda': 6, 'scale_pos_weight': 2.5, 'subsample': 0.6270818245348694}",0.5153412648716343,0.5240775484677924,0.5156907149789712,0.5079464007478965,0.5157639822665737,0.005709947939224706,53
0.5977784395217896,0.002155133115725087,0.01919877529144287,0.00043174288607611937,0.9,0,0.8773730719279554,2,0,8,10,2.5,0.6797455756098776,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.8773730719279554, 'max_depth': 2, 'min_child_weight': 0, 'reg_alpha': 8, 'reg_lambda': 10, 'scale_pos_weight': 2.5, 'subsample': 0.6797455756098776}",0.5072547881601858,0.5256226739192671,0.5200493522516965,0.5122235157159487,0.5162875825117745,0.007060503804288006,50
0.728439450263977,0.001471013897927383,0.020445525646209717,0.0008633817439245397,0.8,0,0.2965101436477985,3,2,1,8,2,0.5407970902001202,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2965101436477985, 'max_depth': 3, 'min_child_weight': 2, 'reg_alpha': 1, 'reg_lambda': 8, 'scale_pos_weight': 2, 'subsample': 0.5407970902001202}",0.5037904893177119,0.5146443514644352,0.49695667740780525,0.4992987377279103,0.5036725639794657,0.006793885403856519,83
0.5682298541069031,0.0010868698855019125,0.01919877529144287,0.0004316050815290076,1,0,0.5015162946871996,2,3,0,7,2.5,0.8978963347180505,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.5015162946871996, 'max_depth': 2, 'min_child_weight': 3, 'reg_alpha': 0, 'reg_lambda': 7, 'scale_pos_weight': 2.5, 'subsample': 0.8978963347180505}",0.5152561888313183,0.5195852534562211,0.5249088699878494,0.514216575922565,0.5184917220494885,0.004216667766517525,40
1.1786524057388306,0.020488482105402484,0.024434447288513184,0.0004986526861789883,1,0,0.3379951568515358,5,1,1,6,3,0.517971136898371,"{'colsample_bytree': 1, 'gamma': 0, 'learning_rate': 0.3379951568515358, 'max_depth': 5, 'min_child_weight': 1, 'reg_alpha': 1, 'reg_lambda': 6, 'scale_pos_weight': 3, 'subsample': 0.517971136898371}",0.5201486138896827,0.5223037831733484,0.5219194312796209,0.5296167247386759,0.523497138270332,0.0036254382427292993,23
0.7296867966651917,0.0037091277053145715,0.020446300506591797,0.0004982955718149026,0.8,0,0.1550416167277442,3,4,5,9,2.5,0.5152501249695247,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1550416167277442, 'max_depth': 3, 'min_child_weight': 4, 'reg_alpha': 5, 'reg_lambda': 9, 'scale_pos_weight': 2.5, 'subsample': 0.5152501249695247}",0.5078625509609785,0.5273892773892773,0.5234209731036568,0.5115044247787611,0.5175443065581684,0.008088189286008036,46
0.7533621191978455,0.002715956257316755,0.02094399929046631,3.5762786865234375e-07,0.9,0,0.8226005606596583,3,2,4,0,2,0.635771457909871,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.8226005606596583, 'max_depth': 3, 'min_child_weight': 2, 'reg_alpha': 4, 'reg_lambda': 0, 'scale_pos_weight': 2, 'subsample': 0.635771457909871}",0.49778383907262186,0.5159106296547056,0.5053229240596168,0.5029524140326501,0.5054924517048985,0.006603818431545819,78
0.727440357208252,0.003159683302741953,0.020943939685821533,7.79431869424702e-07,0.8,0,0.45726516161372854,3,4,3,2,3,0.5691765462089007,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.45726516161372854, 'max_depth': 3, 'min_child_weight': 4, 'reg_alpha': 3, 'reg_lambda': 2, 'scale_pos_weight': 3, 'subsample': 0.5691765462089007}",0.5178619392962664,0.5289950144319077,0.5369090406414156,0.5231023102310232,0.5267170761501533,0.007080697782665993,14
0.6922749876976013,0.0030818774060691386,0.02119356393814087,0.00043218986787134915,0.8,0,0.969536867114159,3,2,0,7,3,0.716760368790371,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.969536867114159, 'max_depth': 3, 'min_child_weight': 2, 'reg_alpha': 0, 'reg_lambda': 7, 'scale_pos_weight': 3, 'subsample': 0.716760368790371}",0.5203569436698272,0.5269858843066703,0.5306712962962963,0.5196408529741864,0.524413744311745,0.004610070068916047,18
